,MAGs,abundance_high_fiber,growth_rate_high_fiber,abundance_western,growth_rate_western
0,AZC3J_18,0.1954898626324415,0.2936358028375958,0.2147407231583757,0.0555243332636344
1,AZC3J_32,0.0434783910068939,0.0653136686834034,0.0394510337160217,0.0104598475435175
2,AZC3J_62,0.5482050488598599,0.8234211815429008,0.565264384792991,0.1457515922302259
3,AZC3J_74,0.0301091029319599,0.0452280697545467,0.0253945055061847,0.0068444285632932
4,AZC3J_76,0.0566020098369004,0.0850336045121975,0.0473500006280267,0.0124935473095668
5,AZC3J_88,0.0915047713249884,0.137464334344896,0.0870815529846893,0.0227148490271537
6,AZC3J_89,0.0346108134069558,0.0519917194061461,0.0207177992137104,0.0055837610228151
7,AZC3J_18,0.1901774483967382,0.2654873060921964,0.1954898626324415,0.0538778370250078
8,AZC3J_32,0.0450195055255202,0.0628595803021546,0.0434783910068939,0.0120675067577767
9,AZC3J_62,0.5752818636814072,0.8030711209533807,0.5482050488598599,0.1509309046217643
10,AZC3J_74,0.0209623106036849,0.0292674080692662,0.0301091029319599,0.0083563077936475
11,AZC3J_76,0.0403977051786286,0.0564180772783786,0.0566020098369004,0.0156813048321921
12,AZC3J_88,0.0941450923732882,0.1314867799704109,0.0915047713249884,0.0252804273994436
13,AZC3J_89,0.0340160742407327,0.0475012940920497,0.0346108134069558,0.009606090397925
14,AZC3J_18,0.1759268970747922,0.2636173223045155,0.1759268970747922,0.0483751474386821
15,AZC3J_32,0.0431077206902357,0.0646025822457219,0.0431077206902357,0.0120106377505501
16,AZC3J_62,0.5511548831381607,0.8258433276068728,0.5511548831381607,0.1513526708220958
17,AZC3J_74,0.0338782866793755,0.0507704909875291,0.0338782866793755,0.0094375617161856
18,AZC3J_76,0.0437009085514815,0.0655080356659215,0.0437009085514815,0.0121737260738706
19,AZC3J_88,0.1205460976465289,0.1806936862741654,0.1205460976465289,0.0332256193870131
20,AZC3J_89,0.0316852062194251,0.0474873273411995,0.0316852062194251,0.0088156232153255
21,AZC3J_18,0.2147407231583757,0.3022704903068209,0.1901774483967382,0.048809930653058
22,AZC3J_32,0.0394510337160217,0.0555333999549603,0.0450195055255202,0.0118107427632944
23,AZC3J_62,0.565264384792991,0.7956552012248361,0.5752818636814072,0.147104897958131
24,AZC3J_74,0.0253945055061847,0.0357452967906826,0.0209623106036849,0.0055319416148908
25,AZC3J_76,0.0473500006280267,0.0666545535151455,0.0403977051786286,0.0106362959539229
26,AZC3J_88,0.0870815529846893,0.1225859203291268,0.0941450923732882,0.024337206136991
27,AZC3J_89,0.0207177992137104,0.029162924199256,0.0340160742407327,0.0089770748263574
28,AZC7E_100,0.0283970154404696,0.2476738212734038,0.0283970154404696,0.0469126032743261
29,AZC7E_101,0.0207122426019696,0.1806645824288102,0.0207122426019696,0.0342286042599263
30,AZC7E_104,0.0584453899893345,0.5097321224363304,0.0584453899893345,0.0959414179438449
31,AZC7E_109,0.0907290888777533,0.791295315728396,0.0907290888777533,0.1490848507547887
32,AZC7E_111,0.0088166319927155,0.0769717262114289,0.0088166319927155,0.0149386561341899
33,AZC7E_113,0.1171882464079801,1.0220596067515848,0.1171882464079801,0.1916660092585221
34,AZC7E_17,0.0084141200648113,0.0734105646855954,0.0084141200648113,0.0142585419493777
35,AZC7E_23,0.0829063676582701,0.7230692312717261,0.0829063676582701,0.1357599849472502
36,AZC7E_25,0.0469812945894987,0.4097476900447261,0.0469812945894987,0.0772873330140103
37,AZC7E_26,0.0108809832063688,0.0949071340896057,0.0108809832063688,0.0182147582049181
38,AZC7E_3,0.0919686745061643,0.8021230568539304,0.0919686745061643,0.1511181603095528
39,AZC7E_32,0.0169039167591197,0.1474417530233857,0.0169039167591197,0.0285175652375191
40,AZC7E_36,0.0139322990291943,0.1215347897217335,0.0139322990291943,0.0232168829313034
41,AZC7E_37,0.0171950463370074,0.1500428798677833,0.0171950463370074,0.0286206368551946
42,AZC7E_39,0.0495750166220487,0.4323689101374838,0.0495750166220487,0.0812571813400933
43,AZC7E_4,0.0215158041074496,0.1876762779382654,0.0215158041074496,0.0356289327543198
44,AZC7E_54,0.0674573676134247,0.5883303464794829,0.0674573676134247,0.1109242781384337
45,AZC7E_58,0.0111986788152232,0.0977765312895619,0.0111986788152232,0.0186718842024044
46,AZC7E_60,0.0058481826885018,0.0510182170549164,0.0058481826885018,0.010073396082527
47,AZC7E_61,0.0208816315150144,0.1821501146777158,0.0208816315150144,0.0345262762808546
48,AZC7E_68,0.0422497382392912,0.3684859692482564,0.0422497382392912,0.0695728902987701
49,AZC7E_70,0.0493995345826354,0.4308384386549704,0.0493995345826354,0.0812453054159448
50,AZC7E_71,0.0074081449013693,0.0646308270737952,0.0074081449013693,0.0125650928362668
51,AZC7E_73,0.0060481590959165,0.0527611456643436,0.0060481590959165,0.0104178862920863
52,AZC7E_79,0.0375894714675952,0.3278399303929778,0.0375894714675952,0.0619384306351841
53,AZC7E_81,0.0087684962944042,0.0764899600600833,0.0087684962944042,0.0148625942343287
54,AZC7E_84,0.0082765372714102,0.0722050208058646,0.0082765372714102,0.0140352063212135
55,AZC7E_89,0.042696242539576,0.3723813673256224,0.042696242539576,0.0703433368034142
56,AZC7E_90,0.007615676785481,0.0664424964652581,0.007615676785481,0.0129920988524099
57,AZC7E_100,0.0180488491946782,0.1093129323625995,0.0202460178804058,0.0372446578611954
58,AZC7E_101,0.024481061071421,0.1482749495135689,0.0241361674993255,0.0441410609005615
59,AZC7E_104,0.0408726066513035,0.2474630197094366,0.0527384691291056,0.0959067865141758
60,AZC7E_109,0.079321305937875,0.4802707434247379,0.0972811511322766,0.1771361427651206
61,AZC7E_111,0.0137082773349614,0.0830635510384034,0.0099767586462596,0.0186493126030412
62,AZC7E_113,0.2354304956274733,1.4254176630512014,0.1013206167109805,0.183726046139515
63,AZC7E_12,0.0111078432467514,0.0673114415240117,0.0075483906336334,0.0143200042011764
64,AZC7E_23,0.0570963122357528,0.3456897713919044,0.0073713033479956,0.013919647749178
65,AZC7E_25,0.0566672499184068,0.343092008124311,0.0574498565268386,0.1044250169292995
66,AZC7E_26,0.0088480529940049,0.0535750225842725,0.0650909384688405,0.1184920916152109
67,AZC7E_3,0.0650598701706445,0.3939067644994951,0.0064407835986156,0.0121419842762681
68,AZC7E_32,0.0128631827923363,0.0778944433117688,0.0718397313178323,0.1309494760334048
69,AZC7E_36,0.01719258600171,0.1041290716669479,0.0223732293074769,0.0412896541134608
70,AZC7E_37,0.0188678835531696,0.1143289328209888,0.015769424419435,0.0290872323924742
71,AZC7E_39,0.0210445294089177,0.1274587375945261,0.0167529621545355,0.0308565023383041
72,AZC7E_4,0.0202748232561083,0.1228616433165717,0.0063845196137693,0.0122027827712958
73,AZC7E_54,0.0598016075410727,0.3620712097642199,0.0386374882603031,0.070338417606005
74,AZC7E_58,0.0101119719244949,0.0612775329970597,0.0284868883275314,0.0522597868171656
75,AZC7E_60,0.0057524754072524,0.03483594977916,0.0666645267116874,0.1215143325490714
76,AZC7E_61,0.0200585857758551,0.1215004092310369,0.0145485680815856,0.026921253308567
77,AZC7E_68,0.045848860859713,0.277600300808147,0.0056595798090198,0.0108172361243818
78,AZC7E_70,0.043348324144016,0.2624523023764444,0.0209846630147974,0.0384867565915491
79,AZC7E_71,0.0099844631664116,0.0604769656000526,0.0459637082871079,0.0838914207982494
80,AZC7E_73,0.0112362827256967,0.068081542191135,0.0504265964184367,0.0919136140035843
81,AZC7E_79,0.0397349555177476,0.2405840420172496,0.0089939422442982,0.016809253094105
82,AZC7E_81,0.0094325456952919,0.057122599416656,0.0125346059573461,0.0233323542879762
83,AZC7E_84,0.0093881813342069,0.0568653567988413,0.0512629821931701,0.0935314256450876
84,AZC7E_89,0.0258591484276401,0.1566295455786269,0.0102263399123724,0.0191166232159386
85,AZC7E_90,0.0085576680850852,0.0518306103558884,0.0058846357484047,0.0112203719269235
86,AZC7E_100,0.0202460178804058,0.1958893649794398,0.0480559350569348,0.0877167378306925
87,AZC7E_101,0.0241361674993255,0.2335456197588055,0.0089492195896768,0.016823710071118
88,AZC7E_104,0.0527384691291056,0.510239734180391,0.0180488491946782,0.0222414299449514
89,AZC7E_109,0.0972811511322766,0.9412025906733836,0.024481061071421,0.0294399737126534
90,AZC7E_111,0.0099767586462596,0.0965872572249837,0.0408726066513035,0.048570242593402
91,AZC7E_113,0.1013206167109805,0.9802683689513548,0.079321305937875,0.0941720175751872
92,AZC7E_12,0.0075483906336334,0.0730485671439525,0.0137082773349614,0.0172801229253331
93,AZC7E_17,0.0073713033479956,0.071336354658116,0.2354304956274733,0.260923913396074
94,AZC7E_23,0.0574498565268386,0.555822054062041,0.0111078432467514,0.0143034750463566
95,AZC7E_25,0.0650909384688405,0.6297489489726218,0.0570963122357528,0.0671357182062173
96,AZC7E_26,0.0064407835986156,0.062318506670277,0.0566672499184068,0.0670115316465045
97,AZC7E_3,0.0718397313178323,0.6950430137792822,0.0088480529940049,0.011233253822395
98,AZC7E_32,0.0223732293074769,0.2164767332113856,0.0650598701706445,0.0774604149592343
99,AZC7E_36,0.015769424419435,0.1526012295786122,0.0128631827923363,0.0167969231496128
100,AZC7E_37,0.0167529621545355,0.1621346859300388,0.01719258600171,0.0212417286686435
101,AZC7E_38,0.0063845196137693,0.0617888668222182,0.0188678835531696,0.0229380703218195
102,AZC7E_39,0.0386374882603031,0.3738138017339744,0.0210445294089177,0.0255952832899971
103,AZC7E_4,0.0284868883275314,0.2756143615095473,0.0202748232561083,0.0246214533946998
104,AZC7E_54,0.0666645267116874,0.6449732972476044,0.0598016075410727,0.0711867524146676
105,AZC7E_58,0.0145485680815856,0.1408295986859868,0.0101119719244949,0.0131620752978282
106,AZC7E_60,0.0056595798090198,0.0547668481523417,0.0057524754072524,0.0078442526777913
107,AZC7E_61,0.0209846630147974,0.2030618162320829,0.0200585857758551,0.0245594035768699
108,AZC7E_68,0.0459637082871079,0.4446962389717493,0.045848860859713,0.054792798081876
109,AZC7E_70,0.0504265964184367,0.4878725391919674,0.043348324144016,0.0516098215253055
110,AZC7E_71,0.0089939422442982,0.0870388306655065,0.0099844631664116,0.012853647567884
111,AZC7E_73,0.0125346059573461,0.1213486588755381,0.0112362827256967,0.0143648577907594
112,AZC7E_79,0.0512629821931701,0.4959645089167927,0.0397349555177476,0.0475754701837265
113,AZC7E_81,0.0102263399123724,0.0989666484825021,0.0094325456952919,0.0122481875172675
114,AZC7E_84,0.0058846357484047,0.0569485421393115,0.0093881813342069,0.0120775192262921
115,AZC7E_89,0.0480559350569348,0.464937218020795,0.0258591484276401,0.0315373975108127
116,AZC7E_90,0.0089492195896768,0.0866366394680425,0.0085576680850852,0.0110758388661263
117,AZC7E_100,0.0293704653142022,0.2886718588787628,0.0293704653142022,0.0544545132425734
118,AZC7E_101,0.0232203311465809,0.2282449517031477,0.0232203311465809,0.043087253933043
119,AZC7E_104,0.0353065477566522,0.347013138878655,0.0353065477566522,0.0653992664179917
120,AZC7E_109,0.1142959153793595,1.1233818947729266,0.1142959153793595,0.2113369287236484
121,AZC7E_111,0.0107805010865265,0.1059771706098718,0.0107805010865265,0.0202278954832366
122,AZC7E_113,0.052340784045783,0.514435931153597,0.052340784045783,0.0967185855217634
123,AZC7E_17,0.0087949572838377,0.0864579608941856,0.0087949572838377,0.0165163280120893
124,AZC7E_22,0.0055576389923472,0.0546320345210954,0.0055576389923472,0.0105292166169523
125,AZC7E_23,0.0552373319908009,0.542904958573739,0.0552373319908009,0.1020863402650406
126,AZC7E_25,0.0620390396098436,0.6097562611633576,0.0620390396098436,0.1147067632761968
127,AZC7E_26,0.0093258055622625,0.091662257267764,0.0093258055622625,0.0174508223669095
128,AZC7E_3,0.082160757982845,0.8075246974469138,0.082160757982845,0.1519909788902929
129,AZC7E_32,0.0180933642252783,0.1778468478990797,0.0180933642252783,0.0338984282713573
130,AZC7E_36,0.018716682848977,0.1839803012762474,0.018716682848977,0.0348331256885303
131,AZC7E_37,0.0178210904308604,0.175188601639656,0.0178210904308604,0.0331766099724502
132,AZC7E_38,0.0094456745283584,0.0928732702181658,0.0094456745283584,0.0177674301659406
133,AZC7E_39,0.0452856391841375,0.4450936938080711,0.0452856391841375,0.0837750803155204
134,AZC7E_4,0.0358459581040839,0.3523168171123954,0.0358459581040839,0.0664477144814979
135,AZC7E_54,0.0732476441467127,0.719921215745211,0.0732476441467127,0.1355435511652856
136,AZC7E_58,0.0145118507597123,0.1426549453285392,0.0145118507597123,0.0271071650724486
137,AZC7E_60,0.0064275452034433,0.063179436927186,0.0064275452034433,0.0121728293407291
138,AZC7E_61,0.0257632656416157,0.2532220539910494,0.0257632656416157,0.0478122450128249
139,AZC7E_68,0.043500447796209,0.4275499722563503,0.043500447796209,0.080608978260232
140,AZC7E_70,0.0572185947589863,0.5623780093123709,0.0572185947589863,0.1058135265171947
141,AZC7E_71,0.0075149279673134,0.0738741436836812,0.0075149279673134,0.0141592668363784
142,AZC7E_73,0.0079901227971936,0.0785624925676532,0.0079901227971936,0.0151021046421471
143,AZC7E_79,0.0469560988473742,0.4615120305383736,0.0469560988473742,0.0869645638866764
144,AZC7E_81,0.0121178962653967,0.1191150330325055,0.0121178962653967,0.0226990040147183
145,AZC7E_84,0.0051458034731176,0.0505829180157565,0.0051458034731176,0.0097361264488007
146,AZC7E_89,0.0574018230357329,0.5641788876840859,0.0574018230357329,0.1062717362379147
147,AZC7E_90,0.0085654938344541,0.0842208106285667,0.0085654938344541,0.0161240427875249
